66.249.67.154 - - [20/Sep/2009:00:11:30 -0700] "GET www.unitedhero.com/images/photo/background6.jpg HTTP/1.1" 200 122304 "-" "Googlebot-Image/1.0"
71.231.146.8 - - [20/Sep/2009:07:47:58 -0700] "GET www.unitedhero.com/images/photo/background1.jpg HTTP/1.1" 200 141724 "http://www.unitedhero.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
98.228.107.175 - - [20/Sep/2009:08:10:48 -0700] "GET www.unitedhero.com/ HTTP/1.1" 200 4889 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.228.107.175 - - [20/Sep/2009:08:10:50 -0700] "GET www.unitedhero.com/styles/main.css HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.228.107.175 - - [20/Sep/2009:08:10:50 -0700] "GET www.unitedhero.com/Scripts/AC_RunActiveContent.js HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.228.107.175 - - [20/Sep/2009:08:10:51 -0700] "GET www.unitedhero.com/images/background.png HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.228.107.175 - - [20/Sep/2009:08:10:51 -0700] "GET www.unitedhero.com/images/logo.png HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.228.107.175 - - [20/Sep/2009:08:10:52 -0700] "GET www.unitedhero.com/images/photo/background7.jpg HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.228.107.175 - - [20/Sep/2009:08:10:52 -0700] "GET www.unitedhero.com/images/content_background.png HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.228.107.175 - - [20/Sep/2009:08:10:52 -0700] "GET www.unitedhero.com/images/photo/background1.jpg HTTP/1.1" 200 141724 "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
206.53.153.101 - - [20/Sep/2009:08:11:44 -0700] "GET www.unitedhero.com/ HTTP/1.0" 200 4870 "-" "BlackBerry8330/4.5.0.77 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105"
206.53.153.101 - - [20/Sep/2009:08:11:44 -0700] "GET www.unitedhero.com/favicon.ico HTTP/1.0" 404 - "http://www.unitedhero.com/" "BlackBerry8330/4.5.0.77 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105"
206.53.153.101 - - [20/Sep/2009:08:11:44 -0700] "GET www.unitedhero.com/favicon.ico HTTP/1.0" 404 - "http://www.unitedhero.com/" "BlackBerry8330/4.5.0.77 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105"
206.53.153.101 - - [20/Sep/2009:08:11:47 -0700] "GET www.unitedhero.com/images/photo/background3.jpg HTTP/1.0" 200 163675 "http://www.unitedhero.com/" "BlackBerry8330/4.5.0.77 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105"
24.253.92.202 - - [20/Sep/2009:10:12:15 -0700] "GET unitedhero.com/ HTTP/1.1" 200 4883 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_4_11; en) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
24.253.92.202 - - [20/Sep/2009:10:12:16 -0700] "GET unitedhero.com/styles/main.css HTTP/1.1" 304 - "http://unitedhero.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_4_11; en) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
24.253.92.202 - - [20/Sep/2009:10:12:17 -0700] "GET unitedhero.com/favicon.ico HTTP/1.1" 404 - "http://unitedhero.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_4_11; en) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
207.191.122.173 - - [20/Sep/2009:11:13:05 -0700] "GET unitedhero.com/favicon.ico HTTP/1.1" 404 - "-" "Mozilla/4.0 (compatible; GoogleToolbar 6.2.1910.1554; Windows 6.0; MSIE 8.0.6001.18813)"
207.191.122.173 - - [20/Sep/2009:11:24:01 -0700] "GET unitedhero.com/favicon.ico HTTP/1.1" 404 - "-" "Mozilla/4.0 (compatible; GoogleToolbar 6.2.1910.1554; Windows 6.0; MSIE 8.0.6001.18813)"
207.191.122.173 - - [20/Sep/2009:11:29:04 -0700] "GET unitedhero.com/favicon.ico HTTP/1.1" 404 - "-" "Mozilla/4.0 (compatible; GoogleToolbar 6.2.1910.1554; Windows 6.0; MSIE 8.0.6001.18813)"
76.28.130.2 - - [20/Sep/2009:11:55:29 -0700] "GET www.unitedhero.com/ HTTP/1.1" 200 4903 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; yie8)"
76.28.130.2 - - [20/Sep/2009:11:55:29 -0700] "GET www.unitedhero.com/styles/main.css HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; yie8)"
76.28.130.2 - - [20/Sep/2009:11:55:29 -0700] "GET www.unitedhero.com/Scripts/AC_RunActiveContent.js HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; yie8)"
76.28.130.2 - - [20/Sep/2009:11:55:29 -0700] "GET www.unitedhero.com/images/logo.png HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; yie8)"
76.28.130.2 - - [20/Sep/2009:11:55:29 -0700] "GET www.unitedhero.com/images/background.png HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; yie8)"
76.28.130.2 - - [20/Sep/2009:11:55:29 -0700] "GET www.unitedhero.com/images/photo/background7.jpg HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; yie8)"
76.28.130.2 - - [20/Sep/2009:11:55:30 -0700] "GET www.unitedhero.com/images/content_background.png HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; yie8)"
76.28.130.2 - - [20/Sep/2009:11:55:30 -0700] "GET www.unitedhero.com/images/photo/background1.jpg HTTP/1.1" 200 141724 "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; yie8)"
98.226.138.240 - - [20/Sep/2009:12:00:54 -0700] "GET www.unitedhero.com/ HTTP/1.1" 200 4890 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:00:55 -0700] "GET www.unitedhero.com/styles/main.css HTTP/1.1" 200 3668 "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:00:55 -0700] "GET www.unitedhero.com/Scripts/AC_RunActiveContent.js HTTP/1.1" 200 8029 "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:00:59 -0700] "GET www.unitedhero.com/images/background.png HTTP/1.1" 200 611 "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:00:59 -0700] "GET www.unitedhero.com/images/logo.png HTTP/1.1" 200 6989 "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:01:00 -0700] "GET www.unitedhero.com/images/photo/background11.jpg HTTP/1.1" 200 68538 "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:01:00 -0700] "GET www.unitedhero.com/images/photo/background7.jpg HTTP/1.1" 200 122244 "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:01:01 -0700] "GET www.unitedhero.com/images/content_background.png HTTP/1.1" 200 13092 "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
76.28.130.2 - - [20/Sep/2009:12:13:30 -0700] "GET www.unitedhero.com/results.html?cx=partner-pub-5659244258872257%3Afo5fb4vyxq7&cof=FORID%3A10&ie=ISO-8859-1&q=mapquest HTTP/1.1" 200 2322 "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; yie8)"
76.28.130.2 - - [20/Sep/2009:12:13:30 -0700] "GET www.unitedhero.com/styles/results.css HTTP/1.1" 200 935 "http://www.unitedhero.com/results.html?cx=partner-pub-5659244258872257%3Afo5fb4vyxq7&cof=FORID%3A10&ie=ISO-8859-1&q=mapquest" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; yie8)"
76.28.130.2 - - [20/Sep/2009:12:13:30 -0700] "GET www.unitedhero.com/images/logo3.png HTTP/1.1" 200 5048 "http://www.unitedhero.com/results.html?cx=partner-pub-5659244258872257%3Afo5fb4vyxq7&cof=FORID%3A10&ie=ISO-8859-1&q=mapquest" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; yie8)"
71.231.146.8 - - [20/Sep/2009:12:30:39 -0700] "GET www.unitedhero.com/ HTTP/1.1" 200 4903 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
71.231.146.8 - - [20/Sep/2009:12:30:39 -0700] "GET www.unitedhero.com/styles/main.css HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
98.226.138.240 - - [20/Sep/2009:12:36:06 -0700] "GET www.unitedhero.com/ HTTP/1.1" 200 4889 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:36:08 -0700] "GET www.unitedhero.com/styles/main.css HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:36:08 -0700] "GET www.unitedhero.com/Scripts/AC_RunActiveContent.js HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:36:09 -0700] "GET www.unitedhero.com/images/background.png HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:36:09 -0700] "GET www.unitedhero.com/images/logo.png HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:36:09 -0700] "GET www.unitedhero.com/images/photo/background7.jpg HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:36:10 -0700] "GET www.unitedhero.com/images/content_background.png HTTP/1.1" 304 - "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
98.226.138.240 - - [20/Sep/2009:12:36:10 -0700] "GET www.unitedhero.com/images/photo/background1.jpg HTTP/1.1" 200 141724 "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB5; FunWebProducts; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
24.18.174.168 - - [20/Sep/2009:12:42:52 -0700] "GET unitedhero.com/ HTTP/1.1" 200 4938 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.14) Gecko/2009082707 Firefox/3.0.14"
24.18.174.168 - - [20/Sep/2009:12:42:54 -0700] "GET unitedhero.com/styles/main.css HTTP/1.1" 304 - "http://unitedhero.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.14) Gecko/2009082707 Firefox/3.0.14"
24.18.174.168 - - [20/Sep/2009:12:42:57 -0700] "GET unitedhero.com/images/photo/background2.jpg HTTP/1.1" 200 180433 "http://unitedhero.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.14) Gecko/2009082707 Firefox/3.0.14"
24.18.174.168 - - [20/Sep/2009:12:42:58 -0700] "GET unitedhero.com/favicon.ico HTTP/1.1" 404 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.14) Gecko/2009082707 Firefox/3.0.14"
24.253.92.202 - - [20/Sep/2009:12:47:17 -0700] "GET unitedhero.com/ HTTP/1.1" 200 4889 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_4_11; en) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
24.253.92.202 - - [20/Sep/2009:12:47:19 -0700] "GET unitedhero.com/styles/main.css HTTP/1.1" 304 - "http://unitedhero.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_4_11; en) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
24.253.92.202 - - [20/Sep/2009:12:47:19 -0700] "GET unitedhero.com/images/photo/background9.jpg HTTP/1.1" 200 167111 "http://unitedhero.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_4_11; en) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
24.253.92.202 - - [20/Sep/2009:12:47:20 -0700] "GET unitedhero.com/favicon.ico HTTP/1.1" 404 - "http://unitedhero.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_4_11; en) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
24.18.174.168 - - [20/Sep/2009:12:53:58 -0700] "GET unitedhero.com/ HTTP/1.1" 200 4994 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.14) Gecko/2009082707 Firefox/3.0.14"
24.18.174.168 - - [20/Sep/2009:12:54:01 -0700] "GET unitedhero.com/favicon.ico HTTP/1.1" 404 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.14) Gecko/2009082707 Firefox/3.0.14"
98.232.13.10 - - [20/Sep/2009:12:55:04 -0700] "GET www.unitedhero.com/ HTTP/1.1" 200 4883 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6)"
98.232.13.10 - - [20/Sep/2009:12:55:27 -0700] "GET www.unitedhero.com/styles/main.css HTTP/1.1" 200 3668 "http://www.unitedhero.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6)"
